date_q,num__total_gdp_deflator,num__real_gdp_index,num__nominal_gdp_index,num__gross_operating_surplus,num__compensation_of_employees,num__taxes_less_subsidies,num__property_income_net_row,num__gross_national_income,num__unemployment_rate,num__avg_annual_unemployment_rate,num__yoy_change_perc,num__employment_rate,num__real_gdp_index_seasonally_adjusted,num__cpi_index,num__inflation_index,num__core_inflation_index,num__Deflators of gross domestic product by final use categories,num__avg_wage_uah,num__industrial_production_index,num__ppi_index,num__ppi_mom_growth,num__ppi_yoy_growth,num__inflation_index_seasonally_adjusted,num__inflation_index_lag1,num__inflation_index_lag2,num__inflation_index_lag4,num__core_inflation_index_lag1,num__core_inflation_index_lag2,num__core_inflation_index_lag4,num__cpi_index_lag1,num__cpi_index_lag2,num__cpi_index_lag4,num__total_gdp_deflator_lag1,num__total_gdp_deflator_lag2,num__total_gdp_deflator_lag4,num__avg_wage_uah_lag1,num__avg_wage_uah_lag2,num__avg_wage_uah_lag4,num__ppi_index_lag1,num__ppi_index_lag2,num__ppi_index_lag4,num__total_gdp_deflator_qoq,num__total_gdp_deflator_yoy,num__total_gdp_deflator_diff,num__nominal_gdp_index_qoq,num__nominal_gdp_index_yoy,num__nominal_gdp_index_diff,num__avg_wage_uah_qoq,num__avg_wage_uah_yoy,num__avg_wage_uah_diff,num__ppi_index_qoq,num__ppi_index_yoy,num__ppi_index_diff,num__inflation_index_mean4,num__inflation_index_std4,num__ppi_index_mean4,num__ppi_index_std4,num__avg_wage_uah_mean4,num__avg_wage_uah_std4,num__real_wage_index,num__gdp_gap,num__inflation_gap,num__ppi_infl_gap_interact
2015-07-01,3.56779661016949,-0.9641372141372128,1.6596755045508542,-0.11483350834998815,-0.7096657333262892,-0.881741517944695,1.2439563174761208,-0.5447239912969336,0.378378378378379,0.7032967032967021,0.6425053605911604,0.2642642642642645,-0.9641466979053099,-0.9160052910052918,0.07142857142858883,0.948979591836779,0.8501529051987675,-0.743031981418617,0.8501529051987675,-0.9263157894737061,-0.3765218341372907,-0.4203131802559457,5.697435897436312,-4.119047619047594,22.27906976744265,0.781249999999985,-0.7127659574468046,5.8900000000000485,0.743801652892564,-0.7611484422724489,-0.8252794082174156,-1.865686994856721,2.812286689419799,1.5953307392996106,-0.653225806451614,-0.802014035636952,-0.8379522709776752,-0.6227949530586617,0.05917159763313281,0.12000000000000591,0.11299435028250988,-0.011854720057948473,1.74897392969167,-0.03614457831325091,-0.01216822739394194,1.8303395478517106,-0.012182741116748814,-0.18925945898668564,0.11514584811257836,-0.20086153846153848,-0.7041030203400789,-0.6077079750862435,-0.7032136105860233,6.688524590164378,19.347638743274903,-0.0060975609756251,-0.019893221906770262,-0.7920374829860746,-0.7603195952207615,-0.8829579419276324,3.5696596526639617,-2.052631578947388,3.2939690482885102
2015-10-01,2.991525423728812,-0.8393970893970878,1.2702809655718261,-0.15983437513076434,-0.5661979838841551,-0.8298584577097605,0.6514420833203696,-0.4896934999197832,-0.81081081081081,0.7032967032967021,-0.059260203139313794,0.4084084084084081,-0.8399090677120816,-0.8564814814814823,-0.7857142857142742,-0.39795918367347116,-0.07951070336391482,-0.536046096122923,-0.07951070336391482,-1.2000000000000073,-1.0262260053138452,-1.1013431957973934,5.697435897436312,0.07142857142858883,-4.139534883721047,2.6562499999999916,0.9893617021277051,-0.8299999999999831,1.7024793388429997,-0.719609040928527,-0.6438851813138219,-1.6628949301983815,2.6348122866894252,1.478599221789883,-0.31451612903225873,-0.7520283843364379,-0.7289673375123722,-0.5706511989475572,-1.289940828402376,-0.013333333333344096,0.5423728813559568,-0.4797939461433198,1.2667049358349194,-0.5421686746987978,-0.4812790341012998,1.342701265737412,-0.5319796954314746,1.4411382591310407,2.3498486751581225,0.7039999999999992,-0.04081370439264734,-1.0600816649298228,-0.03780718336483719,5.324590163934777,20.24666521878288,-1.2012195121951084,0.17538079316596156,-0.670715108365616,-0.030797210087826675,-0.4373055428393942,2.991482545795014,0.4736842105262893,-0.13776383898959627
2016-01-01,0.5677966101694925,-0.7136174636174627,-1.2322912544519196,-0.9614332369579383,-0.7211375180190039,-0.9145268511067078,0.4363896580691329,-0.9870445446302549,-0.10810810810810774,0.0,-1.0116563252687656,0.12012012012012008,-0.7122370425355906,-0.7645502645502654,1.119047619047675,0.29591836734692495,0.8990825688073377,-0.6512864034304091,0.8990825688073377,2.2105263157894712,0.9233401225002787,0.28703608816373166,0.0,-0.7857142857142742,-0.04651162790701548,14.968750000000028,-0.41489361702127814,0.7700000000000032,4.842975206611682,-0.6646304215027482,-0.6001447294363592,-0.6124173401910349,2.170648464163827,1.3774319066147869,1.653225806451613,-0.5102397537241399,-0.676289453425712,-0.46923398911678527,-1.5976331360946665,-1.5333333333333659,0.02259887005650583,-2.9745014019290026,-0.71352085436404,-3.1686746987951775,-2.971259168496427,-0.7137607064752662,-3.2426395939086246,-1.6190959057159424,-0.577499470617222,-1.0717538461538467,2.6739757406228395,1.5987086652202025,2.608695652173901,-0.681967213114756,0.7886197541630892,-0.14024390243902377,3.0311647821548653,-0.6053554601612399,-0.4996306246066367,-0.7807259594934234,0.5683696123537636,0.7894736842106169,7.291505771520798
2016-04-01,-0.36440677966101515,-0.5867983367983362,-2.0728136129798194,-0.6356511914748624,-0.5666005026453029,-0.6012267449330836,1.346504464702405,-0.6344658015275432,0.4324324324324329,0.0,0.14508532495548518,-0.26426426426426364,-0.5863787144215828,-0.6626984126984142,-2.9761904761904976,-1.010204081632679,-0.373088685015289,-0.535599428265142,-0.373088685015289,0.4421052631578889,-1.1437820840596766,0.685298901797038,0.0,1.119047619047675,-0.8837209302326199,-2.781249999999985,0.3085106382978577,-0.5499999999999975,-0.7107438016528957,-0.5797189981673788,-0.542252954892659,-0.4052167523879496,0.21843003412969433,1.1128404669260703,1.532258064516129,-0.6448566434478622,-0.4214780600461894,-0.3507145847037014,2.2366863905325514,-1.8800000000000168,-0.09039548022599442,-1.1237446090517251,-0.9121425149060481,-1.048192771084338,-1.1242209820298616,-0.9126352813425695,-1.1106598984771574,0.4429829680815589,-0.47334187837256253,0.20086153846153848,-1.0759915069503119,0.4589920996463506,-1.1115311909262842,-0.3672131147540994,-0.21996618183934605,-0.04268292682927172,3.0655465116655027,-0.5320385299968591,-0.6462054778091791,-0.5945915046724422,-0.3644846158935965,-0.3684210526316032,-0.004939183128671869
2016-07-01,-0.3305084745762689,-0.45893970893970787,-1.8084685397704818,0.43531523920160525,-0.5354405190479425,-0.6919003726220828,0.02557481098907937,-0.2163256403369464,-0.5945945945945941,0.0,-0.7625681085914882,0.7927927927927927,-0.459082790136631,-0.5297619047619053,1.309523809523858,-0.4387755102040827,0.17737003058103956,-0.512104698945864,0.17737003058103956,1.178947368421061,0.0895117465508631,1.188635987584888,0.0,-2.9761904761904976,0.9767441860465319,-0.03125000000002498,-1.0531914893617285,0.12999999999996778,0.6115702479338909,-0.4856444715943803,-0.45284232531961094,-0.3552534900808222,-0.532423208191126,0.0,1.4274193548387109,-0.5097179828337378,-0.5633454305509733,-0.29342821264127233,0.24852071005917797,2.4400000000000253,-1.3785310734463547,0.3267165894082666,-0.8516788574977796,0.32530120481927527,0.32633711516379865,-0.8521221870649595,0.30659898477156816,-0.4335263497075519,-0.8077754167575811,-0.30720000000000136,0.6892628003790955,1.8163087123594985,0.6880907372400755,-0.02622950819674375,0.27936709089360406,1.1768292682927328,2.581019106079385,-0.46437545806721814,-1.186406040505086,-0.6434827225810855,-0.33002274204300514,2.8947368421052357,4.217061061572585
2016-10-01,0.02542372881356026,-0.329002079002078,-1.162643450732094,0.6224601828807808,-0.45671288085193096,-0.36886204867756356,0.7249307737780405,0.008310094511552114,0.6486486486486494,0.0,1.3320663053953006,0.5645645645645647,-0.32964902920504063,-0.378306878306879,-0.2142857142856853,-0.8877551020408444,0.17737003058103956,-0.20238520636055035,0.17737003058103956,-0.6947368421052706,-2.5024250471366596,0.7245805963154909,0.0,1.309523809523858,-3.0232558139536265,-0.5937500000000216,-0.45744680851063907,-1.1500000000000008,-0.4793388429752179,-0.3628588882101402,-0.3537830666559468,-0.2891256429096246,-0.5051194539249139,-0.42801556420233483,1.1532258064516134,-0.4822728339985915,-0.42092818651710096,-0.016324822101297612,1.076923076923098,0.2000000000000023,-1.672316384180805,0.8314708910662298,-0.6111925648290816,0.7831325301204775,0.8311629134187652,-0.6111623824552533,0.7959390862944148,1.968170701281327,-0.1824506773242721,1.2701538461538462,-1.1703995620197887,0.698423026435829,-1.1871455576559715,0.13114754098371875,0.23558773590187912,1.4695121951220096,1.7666062878757025,-0.3666108260915088,0.6643343805091442,-0.09959700343206476,0.02557364240615276,2.368421052631581,-8.06409499163039
2017-01-01,1.6016949152542361,-0.19906444906444815,0.9394538979026524,-0.6239187657041747,-0.3040677036556251,0.021965091194351832,-0.2658286923244454,-0.4514021707192648,-0.16216216216216162,1.0109890109890103,-0.10262132738759218,0.16816816816816793,-0.19782009943786172,-0.21957671957672018,0.7380952380952285,0.33673469387757127,-0.5443425076452586,-0.18496515990709314,-0.5443425076452586,0.29473684210526524,-1.0544997260848374,-0.91111267466428,0.45897435897437344,-0.2142857142856853,1.162790697674435,0.6562499999999917,-0.9255319148936456,-0.5899999999999954,0.08264462809914246,-0.22296884544899206,-0.22449143684168196,-0.18699485672299734,-0.2184300341296924,-0.41245136186770426,0.0,-0.12047689859382764,-0.39200483888705606,-0.1706033606410333,-1.0295857988165613,1.1333333333333613,1.9887005649717808,2.700409470190712,0.5740780382582604,2.51807228915662,2.696672575206966,0.5738873350799937,2.6639593908629355,-0.514001643973972,1.5565934545740296,-0.34067692307692354,0.8835405600078823,-0.9331797337367643,0.8695652173913004,0.02622950819674375,0.08891575293241713,0.3597560975610282,0.019893221906769724,-0.22997591875196322,0.6518639874068499,-0.19300518837059238,1.6023388469107427,0.2631578947367824,1.4589681492613227
2017-04-01,0.6186440677966105,-0.06704781704781512,0.01662049861495684,-0.2918161946530585,-0.02948449925408242,-0.306510404338917,0.7994773031330699,-0.08648987736752069,0.10810810810810871,1.0109890109890103,-0.2911479545617495,-0.288288288288288,-0.06676564058549331,-0.054232804232803994,0.16666666666676141,-0.6428571428571578,-0.05504587155962973,-0.013534036090762907,-0.05504587155962973,-0.16842105263156987,0.437377832725228,-0.04483037927281478,0.45897435897437344,0.7380952380952285,-0.32558139534887043,-2.031250000000025,0.35106382978725487,-1.030000000000007,-0.97520661157027,-0.07635919364691532,-0.07718903272493367,-0.07384276267450449,1.0511945392491489,-0.24902723735408594,-0.4435483870967745,-0.10012783386814869,-0.01072253381722204,-0.01572684326974814,0.08284023668640611,-1.2400000000000118,0.09039548022599442,-1.1290738667791715,0.5728195146414465,-1.1204819277108433,-1.1289959771624292,0.5727585307596842,-1.216243654822337,0.5373471301974292,1.694205837460626,0.5080615384615386,-0.17337806135111414,-0.07466599444547732,-0.17391304347826395,0.8918032786886165,-2.279574821998812,0.006097560975645896,0.11218095359588921,-0.07700764317872483,0.8888133426867203,0.01688408505767017,0.6189086250487519,2.157894736842164,-1.6544766330483038
2017-07-01,0.6694915254237287,0.06704781704781808,0.3237039968341935,0.9244027681192053,0.02948449925408242,-0.021965091194351832,-0.32363647677421364,0.47874796979524,-0.16216216216216162,1.0109890109890103,0.33039592714536836,-0.12012012012012008,0.06676564058549331,0.054232804232803994,0.16666666666676141,0.45918367346940586,0.9969418960244572,0.013534036090762907,0.9969418960244572,0.6947368421052617,0.35033328229037725,-0.26721231564061787,0.45897435897437344,0.16666666666676141,0.604651162790646,0.781249999999985,-0.6702127659574618,0.16999999999999982,-0.5123966942148862,0.07635919364691532,0.07718903272493367,0.07384276267450449,0.25938566552901143,0.47470817120622544,-0.42741935483870974,0.1001278338681484,0.01072253381722204,0.01572684326974814,-0.4378698224851828,0.013333333333344096,0.881355932203419,0.3495060222261333,0.5779462505899369,0.3493975903614426,0.348766386036084,0.57780937476428,0.3614213197969566,-0.46574157354597373,1.6434809639341916,-0.2875076923076928,0.7859474262893377,0.015591447471229427,0.7788279773156719,0.5770491803279152,-2.8054926170390226,-0.27439024390240163,-0.6418104849513013,0.07700764317872483,-0.471537720949602,-0.016884085057669734,0.6685175650961888,-0.684210526315706,-0.008605215998744647
2017-10-01,0.5677966101694925,0.20114345114345128,0.4487534626038797,1.0753461643456204,0.18498252817002392,0.3790060255222457,-0.1860551943001151,0.7198560785367023,1.8378378378378393,1.0109890109890103,0.7555675902262541,0.3963963963963968,0.20035630610777155,0.19212962962962923,-0.07142857142854822,0.21428571428573664,-0.28134556574923425,0.24061997498659984,-0.28134556574923425,1.4210526315789427,0.9518403725411028,1.087528687265406,0.45897435897437344,0.16666666666676141,0.04651162790701548,-0.218750000000015,0.47872340425533766,-0.7900000000000023,-0.8760330578512652,0.1765424557116673,0.23799951756854623,0.2421013960323293,0.3003412969283285,0.023346303501945314,-0.25806451612903264,0.1317471498265111,0.2217639942813154,0.4303653650660766,0.5325443786982357,-0.5733333333333186,-1.1299435028248677,0.12181175724858001,0.42076504962818284,0.13253012048192683,0.12203435509162905,0.42059004465072486,0.12791878172588422,0.7598226658824556,0.05845580656439212,0.8147692307692299,0.6796547625581407,1.8182292964223485,0.6805293005670953,0.6163934426230084,-2.8985228932942135,0.9512195121951448,-0.35514694922503715,0.20681080515129313,0.4202577832238255,0.30104636534672263,0.5681449230402106,-0.31578947368423776,0.4633449688039776
